Timestamp,Garage Name,Occupancy,Last Updated Day,Last Updated Month,Last Updated Date,Last Updated Time
2025-03-24 07:14:28,South Campus Garage,0,Monday,March,2025-3-24,7:13:00 AM
2025-03-24 07:29:28,South Campus Garage,0,Monday,March,2025-3-24,7:29:00 AM
2025-03-24 07:44:28,South Campus Garage,0,Monday,March,2025-3-24,7:41:00 AM
2025-03-24 07:59:28,South Campus Garage,1,Monday,March,2025-3-24,7:57:00 AM
2025-03-24 08:14:28,South Campus Garage,1,Monday,March,2025-3-24,8:13:00 AM
2025-03-24 08:29:28,South Campus Garage,2,Monday,March,2025-3-24,8:29:00 AM
2025-03-24 08:44:28,South Campus Garage,3,Monday,March,2025-3-24,8:41:00 AM
2025-03-24 08:59:28,South Campus Garage,4,Monday,March,2025-3-24,8:57:00 AM
2025-03-24 09:14:28,South Campus Garage,5,Monday,March,2025-3-24,9:13:00 AM
2025-03-24 09:29:28,South Campus Garage,6,Monday,March,2025-3-24,9:29:00 AM
2025-03-24 09:44:28,South Campus Garage,6,Monday,March,2025-3-24,9:41:00 AM
2025-03-24 09:59:28,South Campus Garage,8,Monday,March,2025-3-24,9:57:00 AM
2025-03-24 10:14:28,South Campus Garage,10,Monday,March,2025-3-24,10:13:00 AM
2025-03-24 10:29:28,South Campus Garage,10,Monday,March,2025-3-24,10:29:00 AM
2025-03-24 10:44:28,South Campus Garage,11,Monday,March,2025-3-24,10:41:00 AM
2025-03-24 10:59:28,South Campus Garage,11,Monday,March,2025-3-24,10:57:00 AM
2025-03-24 11:14:28,South Campus Garage,12,Monday,March,2025-3-24,11:13:00 AM
2025-03-24 11:29:28,South Campus Garage,15,Monday,March,2025-3-24,11:29:00 AM
2025-03-24 11:44:28,South Campus Garage,17,Monday,March,2025-3-24,11:41:00 AM
2025-03-24 11:59:28,South Campus Garage,17,Monday,March,2025-3-24,11:57:00 AM
2025-03-24 12:14:28,South Campus Garage,17,Monday,March,2025-3-24,12:13:00 PM
2025-03-24 12:29:28,South Campus Garage,17,Monday,March,2025-3-24,12:29:00 PM
2025-03-24 12:44:28,South Campus Garage,16,Monday,March,2025-3-24,12:41:00 PM
2025-03-24 13:29:28,South Campus Garage,17,Monday,March,2025-3-24,1:29:00 PM
2025-03-24 13:44:28,South Campus Garage,15,Monday,March,2025-3-24,1:41:00 PM
2025-03-24 13:59:28,South Campus Garage,13,Monday,March,2025-3-24,1:57:00 PM
2025-03-24 14:14:28,South Campus Garage,13,Monday,March,2025-3-24,2:13:00 PM
2025-03-24 14:29:28,South Campus Garage,12,Monday,March,2025-3-24,2:29:00 PM
2025-03-24 14:44:28,South Campus Garage,12,Monday,March,2025-3-24,2:41:00 PM
2025-03-24 14:59:28,South Campus Garage,11,Monday,March,2025-3-24,2:57:00 PM
2025-03-24 15:14:28,South Campus Garage,10,Monday,March,2025-3-24,3:13:00 PM
2025-03-24 15:29:28,South Campus Garage,8,Monday,March,2025-3-24,3:29:00 PM
2025-03-24 15:44:28,South Campus Garage,7,Monday,March,2025-3-24,3:41:00 PM
2025-03-24 15:59:28,South Campus Garage,7,Monday,March,2025-3-24,3:57:00 PM
2025-03-24 16:14:28,South Campus Garage,6,Monday,March,2025-3-24,4:13:00 PM
2025-03-24 16:29:28,South Campus Garage,6,Monday,March,2025-3-24,4:29:00 PM
2025-03-24 16:44:28,South Campus Garage,5,Monday,March,2025-3-24,4:41:00 PM
2025-03-24 16:59:28,South Campus Garage,4,Monday,March,2025-3-24,4:57:00 PM
2025-03-24 17:14:28,South Campus Garage,4,Monday,March,2025-3-24,5:13:00 PM
2025-03-24 17:44:28,South Campus Garage,4,Monday,March,2025-3-24,5:41:00 PM
2025-03-24 17:59:28,South Campus Garage,3,Monday,March,2025-3-24,5:57:00 PM
2025-03-24 18:14:28,South Campus Garage,3,Monday,March,2025-3-24,6:13:00 PM
2025-03-24 18:29:28,South Campus Garage,3,Monday,March,2025-3-24,6:29:00 PM
2025-03-24 18:44:28,South Campus Garage,3,Monday,March,2025-3-24,6:41:00 PM
2025-03-24 18:59:28,South Campus Garage,3,Monday,March,2025-3-24,6:57:00 PM
2025-03-24 19:14:28,South Campus Garage,3,Monday,March,2025-3-24,7:13:00 PM
2025-03-24 19:29:28,South Campus Garage,3,Monday,March,2025-3-24,7:28:00 PM
2025-03-24 19:44:28,South Campus Garage,3,Monday,March,2025-3-24,7:41:00 PM
2025-03-24 19:59:28,South Campus Garage,4,Monday,March,2025-3-24,7:57:00 PM
2025-03-24 20:14:28,South Campus Garage,4,Monday,March,2025-3-24,8:13:00 PM
2025-03-24 20:29:28,South Campus Garage,4,Monday,March,2025-3-24,8:29:00 PM
2025-03-24 20:44:28,South Campus Garage,4,Monday,March,2025-3-24,8:41:00 PM
2025-03-24 20:59:28,South Campus Garage,4,Monday,March,2025-3-24,8:57:00 PM
2025-03-24 21:14:28,South Campus Garage,4,Monday,March,2025-3-24,9:13:00 PM
2025-03-24 21:29:28,South Campus Garage,3,Monday,March,2025-3-24,9:29:00 PM
2025-03-24 21:44:28,South Campus Garage,2,Monday,March,2025-3-24,9:41:00 PM
2025-03-24 21:59:28,South Campus Garage,2,Monday,March,2025-3-24,9:57:00 PM
2025-03-24 22:14:28,South Campus Garage,2,Monday,March,2025-3-24,10:13:00 PM
2025-03-24 22:29:28,South Campus Garage,1,Monday,March,2025-3-24,10:29:00 PM
2025-03-24 22:44:28,South Campus Garage,1,Monday,March,2025-3-24,10:41:00 PM
2025-03-24 22:59:28,South Campus Garage,0,Monday,March,2025-3-24,10:57:00 PM
2025-03-24 23:14:28,South Campus Garage,0,Monday,March,2025-3-24,11:13:00 PM
2025-03-24 23:29:28,South Campus Garage,0,Monday,March,2025-3-24,11:29:00 PM
2025-03-24 23:44:28,South Campus Garage,0,Monday,March,2025-3-24,11:41:00 PM
2025-03-24 23:59:28,South Campus Garage,0,Monday,March,2025-3-24,11:57:00 PM
2025-03-25 00:14:28,South Campus Garage,0,Tuesday,March,2025-3-25,12:13:00 AM
2025-03-25 00:29:28,South Campus Garage,0,Tuesday,March,2025-3-25,12:29:00 AM
2025-03-25 00:44:28,South Campus Garage,0,Tuesday,March,2025-3-25,12:41:00 AM
2025-03-25 00:59:28,South Campus Garage,0,Tuesday,March,2025-3-25,12:57:00 AM
2025-03-25 01:14:28,South Campus Garage,0,Tuesday,March,2025-3-25,1:13:00 AM
2025-03-25 01:29:28,South Campus Garage,0,Tuesday,March,2025-3-25,1:29:00 AM
2025-03-25 01:44:28,South Campus Garage,0,Tuesday,March,2025-3-25,1:41:00 AM
2025-03-25 01:59:28,South Campus Garage,0,Tuesday,March,2025-3-25,1:57:00 AM
2025-03-25 02:14:28,South Campus Garage,0,Tuesday,March,2025-3-25,2:13:00 AM
2025-03-25 02:29:28,South Campus Garage,0,Tuesday,March,2025-3-25,2:29:00 AM
2025-03-25 02:44:28,South Campus Garage,0,Tuesday,March,2025-3-25,2:41:00 AM
2025-03-25 02:59:28,South Campus Garage,0,Tuesday,March,2025-3-25,2:57:00 AM
2025-03-25 03:14:28,South Campus Garage,0,Tuesday,March,2025-3-25,3:13:00 AM
2025-03-25 03:29:28,South Campus Garage,0,Tuesday,March,2025-3-25,3:29:00 AM
2025-03-25 03:44:28,South Campus Garage,0,Tuesday,March,2025-3-25,3:41:00 AM
2025-03-25 03:59:28,South Campus Garage,0,Tuesday,March,2025-3-25,3:57:00 AM
2025-03-25 04:14:28,South Campus Garage,0,Tuesday,March,2025-3-25,4:13:00 AM
2025-03-25 04:29:28,South Campus Garage,0,Tuesday,March,2025-3-25,4:29:00 AM
2025-03-25 04:44:28,South Campus Garage,0,Tuesday,March,2025-3-25,4:41:00 AM
2025-03-25 04:59:28,South Campus Garage,0,Tuesday,March,2025-3-25,4:57:00 AM
2025-03-25 05:14:28,South Campus Garage,0,Tuesday,March,2025-3-25,5:13:00 AM
2025-03-25 05:29:28,South Campus Garage,0,Tuesday,March,2025-3-25,5:29:00 AM
2025-03-25 05:44:28,South Campus Garage,0,Tuesday,March,2025-3-25,5:41:00 AM
2025-03-25 05:59:28,South Campus Garage,0,Tuesday,March,2025-3-25,5:57:00 AM
2025-03-25 06:14:28,South Campus Garage,0,Tuesday,March,2025-3-25,6:13:00 AM
2025-03-25 06:29:28,South Campus Garage,0,Tuesday,March,2025-3-25,6:29:00 AM
2025-03-25 06:44:28,South Campus Garage,0,Tuesday,March,2025-3-25,6:41:00 AM
2025-03-25 06:59:28,South Campus Garage,0,Tuesday,March,2025-3-25,6:57:00 AM
2025-03-25 07:14:28,South Campus Garage,0,Tuesday,March,2025-3-25,7:13:00 AM
2025-03-25 07:29:28,South Campus Garage,1,Tuesday,March,2025-3-25,7:29:00 AM
2025-03-25 07:44:28,South Campus Garage,1,Tuesday,March,2025-3-25,7:41:00 AM
2025-03-25 07:59:28,South Campus Garage,1,Tuesday,March,2025-3-25,7:57:00 AM
2025-03-25 08:14:28,South Campus Garage,1,Tuesday,March,2025-3-25,8:13:00 AM
2025-03-25 08:29:28,South Campus Garage,3,Tuesday,March,2025-3-25,8:29:00 AM
2025-03-25 08:44:28,South Campus Garage,4,Tuesday,March,2025-3-25,8:41:00 AM
2025-03-25 08:59:28,South Campus Garage,5,Tuesday,March,2025-3-25,8:57:00 AM
2025-03-25 09:14:28,South Campus Garage,5,Tuesday,March,2025-3-25,9:13:00 AM
2025-03-25 09:29:28,South Campus Garage,6,Tuesday,March,2025-3-25,9:29:00 AM
2025-03-25 09:44:28,South Campus Garage,7,Tuesday,March,2025-3-25,9:41:00 AM
2025-03-25 09:59:28,South Campus Garage,9,Tuesday,March,2025-3-25,9:57:00 AM
2025-03-25 10:14:28,South Campus Garage,12,Tuesday,March,2025-3-25,10:13:00 AM
2025-03-25 10:29:28,South Campus Garage,13,Tuesday,March,2025-3-25,10:29:00 AM
2025-03-25 10:44:28,South Campus Garage,14,Tuesday,March,2025-3-25,10:41:00 AM
2025-03-25 10:59:28,South Campus Garage,15,Tuesday,March,2025-3-25,10:57:00 AM
2025-03-25 11:14:28,South Campus Garage,16,Tuesday,March,2025-3-25,11:13:00 AM
2025-03-25 11:29:28,South Campus Garage,19,Tuesday,March,2025-3-25,11:29:00 AM
2025-03-25 11:44:28,South Campus Garage,21,Tuesday,March,2025-3-25,11:41:00 AM
2025-03-25 11:59:28,South Campus Garage,21,Tuesday,March,2025-3-25,11:57:00 AM
2025-03-25 12:14:28,South Campus Garage,22,Tuesday,March,2025-3-25,12:13:00 PM
2025-03-25 12:29:28,South Campus Garage,21,Tuesday,March,2025-3-25,12:29:00 PM
2025-03-25 12:44:28,South Campus Garage,20,Tuesday,March,2025-3-25,12:39:00 PM
2025-03-25 12:59:28,South Campus Garage,21,Tuesday,March,2025-3-25,12:57:00 PM
2025-03-25 13:14:28,South Campus Garage,22,Tuesday,March,2025-3-25,1:13:00 PM
2025-03-25 13:29:28,South Campus Garage,21,Tuesday,March,2025-3-25,1:29:00 PM
2025-03-25 13:44:28,South Campus Garage,20,Tuesday,March,2025-3-25,1:41:00 PM
2025-03-25 13:59:28,South Campus Garage,18,Tuesday,March,2025-3-25,1:57:00 PM
2025-03-25 14:14:28,South Campus Garage,18,Tuesday,March,2025-3-25,2:13:00 PM
2025-03-25 14:29:28,South Campus Garage,18,Tuesday,March,2025-3-25,2:29:00 PM
2025-03-25 14:44:28,South Campus Garage,17,Tuesday,March,2025-3-25,2:41:00 PM
2025-03-25 14:59:28,South Campus Garage,16,Tuesday,March,2025-3-25,2:57:00 PM
2025-03-25 15:14:28,South Campus Garage,15,Tuesday,March,2025-3-25,3:13:00 PM
2025-03-25 15:29:28,South Campus Garage,12,Tuesday,March,2025-3-25,3:29:00 PM
2025-03-25 15:44:28,South Campus Garage,12,Tuesday,March,2025-3-25,3:41:00 PM
2025-03-25 15:59:28,South Campus Garage,11,Tuesday,March,2025-3-25,3:57:00 PM
2025-03-25 16:14:28,South Campus Garage,10,Tuesday,March,2025-3-25,4:13:00 PM
2025-03-25 16:29:28,South Campus Garage,9,Tuesday,March,2025-3-25,4:29:00 PM
2025-03-25 16:44:28,South Campus Garage,8,Tuesday,March,2025-3-25,4:41:00 PM
2025-03-25 16:59:28,South Campus Garage,6,Tuesday,March,2025-3-25,4:57:00 PM
2025-03-25 17:14:28,South Campus Garage,5,Tuesday,March,2025-3-25,5:13:00 PM
2025-03-25 17:29:28,South Campus Garage,4,Tuesday,March,2025-3-25,5:29:00 PM
2025-03-25 17:44:28,South Campus Garage,4,Tuesday,March,2025-3-25,5:41:00 PM
2025-03-25 17:59:28,South Campus Garage,3,Tuesday,March,2025-3-25,5:57:00 PM
2025-03-25 18:14:28,South Campus Garage,3,Tuesday,March,2025-3-25,6:13:00 PM
2025-03-25 18:29:28,South Campus Garage,3,Tuesday,March,2025-3-25,6:29:00 PM
2025-03-25 18:44:28,South Campus Garage,3,Tuesday,March,2025-3-25,6:41:00 PM
2025-03-25 18:59:28,South Campus Garage,4,Tuesday,March,2025-3-25,6:57:00 PM
2025-03-25 19:14:28,South Campus Garage,4,Tuesday,March,2025-3-25,7:13:00 PM
2025-03-25 19:29:28,South Campus Garage,4,Tuesday,March,2025-3-25,7:29:00 PM
2025-03-25 19:44:28,South Campus Garage,4,Tuesday,March,2025-3-25,7:41:00 PM
2025-03-25 19:59:28,South Campus Garage,4,Tuesday,March,2025-3-25,7:57:00 PM
2025-03-25 20:14:28,South Campus Garage,4,Tuesday,March,2025-3-25,8:13:00 PM
2025-03-25 20:29:28,South Campus Garage,5,Tuesday,March,2025-3-25,8:29:00 PM
2025-03-25 20:44:28,South Campus Garage,5,Tuesday,March,2025-3-25,8:41:00 PM
2025-03-25 20:59:28,South Campus Garage,4,Tuesday,March,2025-3-25,8:57:00 PM
2025-03-25 21:19:33,South Campus Garage,2,Tuesday,March,2025-3-25,9:17:00 PM
2025-03-25 21:29:28,South Campus Garage,1,Tuesday,March,2025-3-25,9:29:00 PM
2025-03-25 21:44:28,South Campus Garage,1,Tuesday,March,2025-3-25,9:41:00 PM
2025-03-25 21:59:28,South Campus Garage,1,Tuesday,March,2025-3-25,9:57:00 PM
2025-03-25 22:14:28,South Campus Garage,1,Tuesday,March,2025-3-25,10:13:00 PM
2025-03-25 22:29:28,South Campus Garage,0,Tuesday,March,2025-3-25,10:29:00 PM
2025-03-25 22:44:28,South Campus Garage,0,Tuesday,March,2025-3-25,10:41:00 PM
2025-03-25 22:59:28,South Campus Garage,0,Tuesday,March,2025-3-25,10:57:00 PM
2025-03-25 23:14:28,South Campus Garage,0,Tuesday,March,2025-3-25,11:04:00 PM
2025-03-25 23:29:28,South Campus Garage,0,Tuesday,March,2025-3-25,11:29:00 PM
2025-03-25 23:44:28,South Campus Garage,0,Tuesday,March,2025-3-25,11:41:00 PM
2025-03-25 23:59:28,South Campus Garage,0,Tuesday,March,2025-3-25,11:43:00 PM
2025-03-26 00:14:28,South Campus Garage,0,Wednesday,March,2025-3-26,12:13:00 AM
2025-03-26 00:29:28,South Campus Garage,0,Wednesday,March,2025-3-26,12:29:00 AM
2025-03-26 00:44:28,South Campus Garage,0,Wednesday,March,2025-3-26,12:41:00 AM
2025-03-26 00:59:28,South Campus Garage,0,Wednesday,March,2025-3-26,12:57:00 AM
2025-03-26 01:14:28,South Campus Garage,0,Wednesday,March,2025-3-26,1:13:00 AM
2025-03-26 01:29:28,South Campus Garage,0,Wednesday,March,2025-3-26,1:29:00 AM
2025-03-26 01:44:28,South Campus Garage,0,Wednesday,March,2025-3-26,1:41:00 AM
2025-03-26 01:59:28,South Campus Garage,0,Wednesday,March,2025-3-26,1:57:00 AM
2025-03-26 02:14:28,South Campus Garage,0,Wednesday,March,2025-3-26,2:13:00 AM
2025-03-26 02:29:28,South Campus Garage,0,Wednesday,March,2025-3-26,2:29:00 AM
2025-03-26 02:44:28,South Campus Garage,0,Wednesday,March,2025-3-26,2:41:00 AM
2025-03-26 02:59:28,South Campus Garage,0,Wednesday,March,2025-3-26,2:57:00 AM
2025-03-26 03:14:28,South Campus Garage,0,Wednesday,March,2025-3-26,3:13:00 AM
2025-03-26 03:29:28,South Campus Garage,0,Wednesday,March,2025-3-26,3:29:00 AM
2025-03-26 03:44:28,South Campus Garage,0,Wednesday,March,2025-3-26,3:41:00 AM
2025-03-26 03:59:28,South Campus Garage,0,Wednesday,March,2025-3-26,3:57:00 AM
2025-03-26 04:14:28,South Campus Garage,0,Wednesday,March,2025-3-26,4:13:00 AM
2025-03-26 04:29:28,South Campus Garage,0,Wednesday,March,2025-3-26,4:29:00 AM
2025-03-26 04:44:28,South Campus Garage,0,Wednesday,March,2025-3-26,4:41:00 AM
2025-03-26 04:59:28,South Campus Garage,0,Wednesday,March,2025-3-26,4:57:00 AM
2025-03-26 05:14:28,South Campus Garage,0,Wednesday,March,2025-3-26,5:13:00 AM
2025-03-26 05:29:28,South Campus Garage,0,Wednesday,March,2025-3-26,5:29:00 AM
2025-03-26 05:44:28,South Campus Garage,0,Wednesday,March,2025-3-26,5:41:00 AM
2025-03-26 05:59:28,South Campus Garage,0,Wednesday,March,2025-3-26,5:57:00 AM
2025-03-26 06:14:28,South Campus Garage,0,Wednesday,March,2025-3-26,6:13:00 AM
2025-03-26 06:29:28,South Campus Garage,0,Wednesday,March,2025-3-26,6:29:00 AM
2025-03-26 06:44:28,South Campus Garage,0,Wednesday,March,2025-3-26,6:41:00 AM
2025-03-26 06:59:28,South Campus Garage,0,Wednesday,March,2025-3-26,6:57:00 AM
2025-03-26 07:14:28,South Campus Garage,0,Wednesday,March,2025-3-26,7:13:00 AM
2025-03-26 07:29:28,South Campus Garage,0,Wednesday,March,2025-3-26,7:29:00 AM
2025-03-26 07:44:28,South Campus Garage,0,Wednesday,March,2025-3-26,7:41:00 AM
2025-03-26 07:59:28,South Campus Garage,0,Wednesday,March,2025-3-26,7:57:00 AM
2025-03-26 08:14:28,South Campus Garage,1,Wednesday,March,2025-3-26,8:13:00 AM
2025-03-26 08:29:28,South Campus Garage,3,Wednesday,March,2025-3-26,8:29:00 AM
2025-03-26 08:44:28,South Campus Garage,3,Wednesday,March,2025-3-26,8:41:00 AM
2025-03-26 08:59:28,South Campus Garage,4,Wednesday,March,2025-3-26,8:57:00 AM
2025-03-26 09:14:28,South Campus Garage,5,Wednesday,March,2025-3-26,9:13:00 AM
2025-03-26 09:29:28,South Campus Garage,6,Wednesday,March,2025-3-26,9:29:00 AM
2025-03-26 09:44:28,South Campus Garage,7,Wednesday,March,2025-3-26,9:41:00 AM
2025-03-26 09:59:28,South Campus Garage,9,Wednesday,March,2025-3-26,9:57:00 AM
2025-03-26 10:14:28,South Campus Garage,12,Wednesday,March,2025-3-26,10:13:00 AM
2025-03-26 10:29:28,South Campus Garage,13,Wednesday,March,2025-3-26,10:29:00 AM
2025-03-26 10:44:28,South Campus Garage,14,Wednesday,March,2025-3-26,10:41:00 AM
2025-03-26 10:59:28,South Campus Garage,14,Wednesday,March,2025-3-26,10:57:00 AM
2025-03-26 11:14:28,South Campus Garage,16,Wednesday,March,2025-3-26,11:13:00 AM
2025-03-26 11:29:28,South Campus Garage,18,Wednesday,March,2025-3-26,11:29:00 AM
2025-03-26 11:44:28,South Campus Garage,20,Wednesday,March,2025-3-26,11:41:00 AM
2025-03-26 11:59:28,South Campus Garage,20,Wednesday,March,2025-3-26,11:57:00 AM
2025-03-26 12:14:28,South Campus Garage,20,Wednesday,March,2025-3-26,12:13:00 PM
2025-03-26 12:29:28,South Campus Garage,19,Wednesday,March,2025-3-26,12:29:00 PM
2025-03-26 12:44:28,South Campus Garage,18,Wednesday,March,2025-3-26,12:41:00 PM
2025-03-26 12:59:28,South Campus Garage,18,Wednesday,March,2025-3-26,12:57:00 PM
2025-03-26 20:14:50,South Campus Garage,2,Wednesday,March,2025-3-26,8:13:00 PM
